surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
meo trang đong,typo,Mèo Trắng Đông,Phát hiện dầu khí Mèo Trắng Đông-1X (Lô 09-1),oilgas:ent:meo_trang_ong,asset,PARTNER,,asset,ENERGY,contains,TRUE
phat hien dau khi meo trang đong-1x (lo 09-1),typo,Mèo Trắng Đông,Phát hiện dầu khí Mèo Trắng Đông-1X (Lô 09-1),oilgas:ent:meo_trang_ong,asset,PARTNER,,asset,ENERGY,contains,TRUE
Bể Nam Côn Sơn,canonical,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
Nam Côn Sơn (bể),official,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
be NCS,abbrev,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
Nam Con Son basin,slang,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
BểNamCônSơn,typo,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
NamCônSơn(bể),typo,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
be nam con son,typo,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
nam con son (be),typo,Nam Côn Sơn (bể),Bể Nam Côn Sơn,oilgas:ent:nam_con_son_be,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Nam Du,canonical,Nam Du,Mỏ Nam Du,oilgas:ent:nam_du,asset,PARTNER,,asset,ENERGY,contains,TRUE
Nam Du,official,Nam Du,Mỏ Nam Du,oilgas:ent:nam_du,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏNamDu,typo,Nam Du,Mỏ Nam Du,oilgas:ent:nam_du,asset,PARTNER,,asset,ENERGY,contains,TRUE
NamDu,typo,Nam Du,Mỏ Nam Du,oilgas:ent:nam_du,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo nam du,typo,Nam Du,Mỏ Nam Du,oilgas:ent:nam_du,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Nhennhetxky (Liên bang Nga),canonical,Nhennhetxky,Mỏ Nhennhetxky (Liên bang Nga),oilgas:ent:nhennhetxky,asset,PARTNER,,asset,ENERGY,contains,TRUE
Nhennhetxky,official,Nhennhetxky,Mỏ Nhennhetxky (Liên bang Nga),oilgas:ent:nhennhetxky,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏNhennhetxky(LiênbangNga),typo,Nhennhetxky,Mỏ Nhennhetxky (Liên bang Nga),oilgas:ent:nhennhetxky,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo nhennhetxky (lien bang nga),typo,Nhennhetxky,Mỏ Nhennhetxky (Liên bang Nga),oilgas:ent:nhennhetxky,asset,PARTNER,,asset,ENERGY,contains,TRUE
Phát hiện dầu khí Phong Lan Dại (Lô 06-1),canonical,Phong Lan Dại,Phát hiện dầu khí Phong Lan Dại (Lô 06-1),oilgas:ent:phong_lan_dai,asset,SUBSIDIARY,,asset,ENERGY,contains,TRUE
Phong Lan Dại,official,Phong Lan Dại,Phát hiện dầu khí Phong Lan Dại (Lô 06-1),oilgas:ent:phong_lan_dai,asset,SUBSIDIARY,,asset,ENERGY,contains,TRUE
PhongLanDại,typo,Phong Lan Dại,Phát hiện dầu khí Phong Lan Dại (Lô 06-1),oilgas:ent:phong_lan_dai,asset,SUBSIDIARY,,asset,ENERGY,contains,TRUE
PháthiệndầukhíPhongLanDại(Lô06-1),typo,Phong Lan Dại,Phát hiện dầu khí Phong Lan Dại (Lô 06-1),oilgas:ent:phong_lan_dai,asset,SUBSIDIARY,,asset,ENERGY,contains,TRUE
phat hien dau khi phong lan dai (lo 06-1),typo,Phong Lan Dại,Phát hiện dầu khí Phong Lan Dại (Lô 06-1),oilgas:ent:phong_lan_dai,asset,SUBSIDIARY,,asset,ENERGY,contains,TRUE
phong lan dai,typo,Phong Lan Dại,Phát hiện dầu khí Phong Lan Dại (Lô 06-1),oilgas:ent:phong_lan_dai,asset,SUBSIDIARY,,asset,ENERGY,contains,TRUE
Bể Phú Khánh,canonical,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
Phú Khánh,official,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
be Phu Khanh,slang,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
BểPhúKhánh,typo,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
PhúKhánh,typo,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
be phu khanh,typo,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
phu khanh,typo,Phú Khánh,Bể Phú Khánh,oilgas:ent:phu_khanh,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Ruby (Lô 01/17 & 02/17),canonical,Ruby,Mỏ Ruby (Lô 01/17 & 02/17),oilgas:ent:ruby,asset,PARTNER,,asset,ENERGY,contains,TRUE
Ruby,official,Ruby,Mỏ Ruby (Lô 01/17 & 02/17),oilgas:ent:ruby,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏRuby(Lô01/17&02/17),typo,Ruby,Mỏ Ruby (Lô 01/17 & 02/17),oilgas:ent:ruby,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo ruby (lo 01/17 & 02/17),typo,Ruby,Mỏ Ruby (Lô 01/17 & 02/17),oilgas:ent:ruby,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Rồng Đôi Mới (Lô 11-2/11),canonical,Rồng Đôi Mới,Mỏ Rồng Đôi Mới (Lô 11-2/11),oilgas:ent:rong_doi_moi,asset,PARTNER,,asset,ENERGY,contains,TRUE
Rồng Đôi Mới,official,Rồng Đôi Mới,Mỏ Rồng Đôi Mới (Lô 11-2/11),oilgas:ent:rong_doi_moi,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏRồngĐôiMới(Lô11-2/11),typo,Rồng Đôi Mới,Mỏ Rồng Đôi Mới (Lô 11-2/11),oilgas:ent:rong_doi_moi,asset,PARTNER,,asset,ENERGY,contains,TRUE
RồngĐôiMới,typo,Rồng Đôi Mới,Mỏ Rồng Đôi Mới (Lô 11-2/11),oilgas:ent:rong_doi_moi,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo rong đoi moi (lo 11-2/11),typo,Rồng Đôi Mới,Mỏ Rồng Đôi Mới (Lô 11-2/11),oilgas:ent:rong_doi_moi,asset,PARTNER,,asset,ENERGY,contains,TRUE
rong đoi moi,typo,Rồng Đôi Mới,Mỏ Rồng Đôi Mới (Lô 11-2/11),oilgas:ent:rong_doi_moi,asset,PARTNER,,asset,ENERGY,contains,TRUE
Phát hiện dầu khí Sói Vàng (Lô 16-1/15),canonical,Sói Vàng,Phát hiện dầu khí Sói Vàng (Lô 16-1/15),oilgas:ent:soi_vang,asset,PARTNER,,asset,ENERGY,contains,TRUE
Sói Vàng,official,Sói Vàng,Phát hiện dầu khí Sói Vàng (Lô 16-1/15),oilgas:ent:soi_vang,asset,PARTNER,,asset,ENERGY,contains,TRUE
PháthiệndầukhíSóiVàng(Lô16-1/15),typo,Sói Vàng,Phát hiện dầu khí Sói Vàng (Lô 16-1/15),oilgas:ent:soi_vang,asset,PARTNER,,asset,ENERGY,contains,TRUE
SóiVàng,typo,Sói Vàng,Phát hiện dầu khí Sói Vàng (Lô 16-1/15),oilgas:ent:soi_vang,asset,PARTNER,,asset,ENERGY,contains,TRUE
phat hien dau khi soi vang (lo 16-1/15),typo,Sói Vàng,Phát hiện dầu khí Sói Vàng (Lô 16-1/15),oilgas:ent:soi_vang,asset,PARTNER,,asset,ENERGY,contains,TRUE
soi vang,typo,Sói Vàng,Phát hiện dầu khí Sói Vàng (Lô 16-1/15),oilgas:ent:soi_vang,asset,PARTNER,,asset,ENERGY,contains,TRUE
Bể Sông Hồng,canonical,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
Sông Hồng,official,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
Red River basin,slang,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
be Song Hong,slang,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
BểSôngHồng,typo,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
SôngHồng,typo,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
be song hong,typo,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
song hong,typo,Sông Hồng,Bể Sông Hồng,oilgas:ent:song_hong,asset,PARTNER,,asset,ENERGY,contains,TRUE
Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,canonical,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
Sư Tử (cụm mỏ),official,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
Su Tu field,slang,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
cum mo Su Tu,slang,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
CụmmỏSưTử(Đen/Vàng/Trắng/Nâu/Đỏ/Bạc)-bểCửuLong,typo,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
SưTử(cụmmỏ),typo,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
cum mo su tu (đen/vang/trang/nau/đo/bac) - be cuu long,typo,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
su tu (cum mo),typo,Sư Tử (cụm mỏ),Cụm mỏ Sư Tử (Đen/Vàng/Trắng/Nâu/Đỏ/Bạc) - bể Cửu Long,oilgas:ent:su_tu_cum_mo,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Thiên Nga,canonical,Thiên Nga,Mỏ Thiên Nga,oilgas:ent:thien_nga,asset,PARTNER,,asset,ENERGY,contains,TRUE
Thiên Nga,official,Thiên Nga,Mỏ Thiên Nga,oilgas:ent:thien_nga,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏThiênNga,typo,Thiên Nga,Mỏ Thiên Nga,oilgas:ent:thien_nga,asset,PARTNER,,asset,ENERGY,contains,TRUE
ThiênNga,typo,Thiên Nga,Mỏ Thiên Nga,oilgas:ent:thien_nga,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo thien nga,typo,Thiên Nga,Mỏ Thiên Nga,oilgas:ent:thien_nga,asset,PARTNER,,asset,ENERGY,contains,TRUE
thien nga,typo,Thiên Nga,Mỏ Thiên Nga,oilgas:ent:thien_nga,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ/giàn khai thác khí Thiên Ứng,canonical,Thiên Ứng,Mỏ/giàn khai thác khí Thiên Ứng,oilgas:ent:thien_ung,asset,PARTNER,,asset,ENERGY,contains,TRUE
Thiên Ứng,official,Thiên Ứng,Mỏ/giàn khai thác khí Thiên Ứng,oilgas:ent:thien_ung,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ/giànkhaitháckhíThiênỨng,typo,Thiên Ứng,Mỏ/giàn khai thác khí Thiên Ứng,oilgas:ent:thien_ung,asset,PARTNER,,asset,ENERGY,contains,TRUE
ThiênỨng,typo,Thiên Ứng,Mỏ/giàn khai thác khí Thiên Ứng,oilgas:ent:thien_ung,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo/gian khai thac khi thien ung,typo,Thiên Ứng,Mỏ/giàn khai thác khí Thiên Ứng,oilgas:ent:thien_ung,asset,PARTNER,,asset,ENERGY,contains,TRUE
thien ung,typo,Thiên Ứng,Mỏ/giàn khai thác khí Thiên Ứng,oilgas:ent:thien_ung,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),canonical,Thăng Long - Đông Đô,Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),oilgas:ent:thang_long_dong_do,asset,PARTNER,,asset,ENERGY,contains,TRUE
Thăng Long - Đông Đô,official,Thăng Long - Đông Đô,Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),oilgas:ent:thang_long_dong_do,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏThăngLong-ĐôngĐô(Lô01/97&02/97),typo,Thăng Long - Đông Đô,Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),oilgas:ent:thang_long_dong_do,asset,PARTNER,,asset,ENERGY,contains,TRUE
ThăngLong-ĐôngĐô,typo,Thăng Long - Đông Đô,Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),oilgas:ent:thang_long_dong_do,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo thang long - đong đo (lo 01/97 & 02/97),typo,Thăng Long - Đông Đô,Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),oilgas:ent:thang_long_dong_do,asset,PARTNER,,asset,ENERGY,contains,TRUE
thang long - đong đo,typo,Thăng Long - Đông Đô,Mỏ Thăng Long - Đông Đô (Lô 01/97 & 02/97),oilgas:ent:thang_long_dong_do,asset,PARTNER,,asset,ENERGY,contains,TRUE
Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),canonical,Thỏ Tinh Nam,Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),oilgas:ent:tho_tinh_nam,asset,PARTNER,,asset,ENERGY,contains,TRUE
Thỏ Tinh Nam,official,Thỏ Tinh Nam,Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),oilgas:ent:tho_tinh_nam,asset,PARTNER,,asset,ENERGY,contains,TRUE
PháthiệndầukhíThỏTinhNam-1X(Lô05-3/11),typo,Thỏ Tinh Nam,Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),oilgas:ent:tho_tinh_nam,asset,PARTNER,,asset,ENERGY,contains,TRUE
ThỏTinhNam,typo,Thỏ Tinh Nam,Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),oilgas:ent:tho_tinh_nam,asset,PARTNER,,asset,ENERGY,contains,TRUE
phat hien dau khi tho tinh nam-1x (lo 05-3/11),typo,Thỏ Tinh Nam,Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),oilgas:ent:tho_tinh_nam,asset,PARTNER,,asset,ENERGY,contains,TRUE
tho tinh nam,typo,Thỏ Tinh Nam,Phát hiện dầu khí Thỏ Tinh Nam-1X (Lô 05-3/11),oilgas:ent:tho_tinh_nam,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Tuna (Indonesia),canonical,Tuna,Mỏ Tuna (Indonesia),oilgas:ent:tuna,asset,PARTNER,,asset,ENERGY,contains,TRUE
Tuna,official,Tuna,Mỏ Tuna (Indonesia),oilgas:ent:tuna,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏTuna(Indonesia),typo,Tuna,Mỏ Tuna (Indonesia),oilgas:ent:tuna,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo tuna (indonesia),typo,Tuna,Mỏ Tuna (Indonesia),oilgas:ent:tuna,asset,PARTNER,,asset,ENERGY,contains,TRUE
Khu vực bể Tư Chính - Vũng Mây,canonical,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
Tư Chính - Vũng Mây,official,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
be Tu Chinh Vung May,slang,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
KhuvựcbểTưChính-VũngMây,typo,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
TưChính-VũngMây,typo,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
khu vuc be tu chinh - vung may,typo,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
tu chinh - vung may,typo,Tư Chính - Vũng Mây,Khu vực bể Tư Chính - Vũng Mây,oilgas:ent:tu_chinh_vung_may,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Đại Hùng / Đại Hùng Nam,canonical,Đại Hùng,Mỏ Đại Hùng / Đại Hùng Nam,oilgas:ent:dai_hung,asset,PARTNER,,asset,ENERGY,contains,TRUE
Đại Hùng,official,Đại Hùng,Mỏ Đại Hùng / Đại Hùng Nam,oilgas:ent:dai_hung,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏĐạiHùng/ĐạiHùngNam,typo,Đại Hùng,Mỏ Đại Hùng / Đại Hùng Nam,oilgas:ent:dai_hung,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo đai hung / đai hung nam,typo,Đại Hùng,Mỏ Đại Hùng / Đại Hùng Nam,oilgas:ent:dai_hung,asset,PARTNER,,asset,ENERGY,contains,TRUE
ĐạiHùng,typo,Đại Hùng,Mỏ Đại Hùng / Đại Hùng Nam,oilgas:ent:dai_hung,asset,PARTNER,,asset,ENERGY,contains,TRUE
đai hung,typo,Đại Hùng,Mỏ Đại Hùng / Đại Hùng Nam,oilgas:ent:dai_hung,asset,PARTNER,,asset,ENERGY,contains,TRUE
Mỏ Đại Nguyệt,canonical,Đại Nguyệt,Mỏ Đại Nguyệt,oilgas:ent:dai_nguyet,asset,PARTNER,,asset,ENERGY,contains,TRUE
Đại Nguyệt,official,Đại Nguyệt,Mỏ Đại Nguyệt,oilgas:ent:dai_nguyet,asset,PARTNER,,asset,ENERGY,contains,TRUE
MỏĐạiNguyệt,typo,Đại Nguyệt,Mỏ Đại Nguyệt,oilgas:ent:dai_nguyet,asset,PARTNER,,asset,ENERGY,contains,TRUE
mo đai nguyet,typo,Đại Nguyệt,Mỏ Đại Nguyệt,oilgas:ent:dai_nguyet,asset,PARTNER,,asset,ENERGY,contains,TRUE
ĐạiNguyệt,typo,Đại Nguyệt,Mỏ Đại Nguyệt,oilgas:ent:dai_nguyet,asset,PARTNER,,asset,ENERGY,contains,TRUE
đai nguyet,typo,Đại Nguyệt,Mỏ Đại Nguyệt,oilgas:ent:dai_nguyet,asset,PARTNER,,asset,ENERGY,contains,TRUE
Công văn số 1182/TTg-ĐMDN,canonical,CV 1182/TTg-ĐMDN,Công văn số 1182/TTg-ĐMDN,oilgas:legal:cong_van_so_1182_ttg_mdn,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV 1182/TTg-ĐMDN,official,CV 1182/TTg-ĐMDN,Công văn số 1182/TTg-ĐMDN,oilgas:legal:cong_van_so_1182_ttg_mdn,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV1182/TTg-ĐMDN,typo,CV 1182/TTg-ĐMDN,Công văn số 1182/TTg-ĐMDN,oilgas:legal:cong_van_so_1182_ttg_mdn,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Côngvănsố1182/TTg-ĐMDN,typo,CV 1182/TTg-ĐMDN,Công văn số 1182/TTg-ĐMDN,oilgas:legal:cong_van_so_1182_ttg_mdn,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cong van so 1182/ttg-đmdn,typo,CV 1182/TTg-ĐMDN,Công văn số 1182/TTg-ĐMDN,oilgas:legal:cong_van_so_1182_ttg_mdn,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cv 1182/ttg-đmdn,typo,CV 1182/TTg-ĐMDN,Công văn số 1182/TTg-ĐMDN,oilgas:legal:cong_van_so_1182_ttg_mdn,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,canonical,CV 3554/VPCP-KTTH,Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,oilgas:legal:van_ban_so_3554_vpcp_ktth_ngay_24_12_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV 3554/VPCP-KTTH,official,CV 3554/VPCP-KTTH,Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,oilgas:legal:van_ban_so_3554_vpcp_ktth_ngay_24_12_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV3554/VPCP-KTTH,typo,CV 3554/VPCP-KTTH,Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,oilgas:legal:van_ban_so_3554_vpcp_ktth_ngay_24_12_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Vănbảnsố3554/VPCP-KTTHngày24/12/2020,typo,CV 3554/VPCP-KTTH,Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,oilgas:legal:van_ban_so_3554_vpcp_ktth_ngay_24_12_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cv 3554/vpcp-ktth,typo,CV 3554/VPCP-KTTH,Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,oilgas:legal:van_ban_so_3554_vpcp_ktth_ngay_24_12_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
van ban so 3554/vpcp-ktth ngay 24/12/2020,typo,CV 3554/VPCP-KTTH,Văn bản số 3554/VPCP-KTTH ngày 24/12/2020,oilgas:legal:van_ban_so_3554_vpcp_ktth_ngay_24_12_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Công văn số 3889/BKHĐT-TH ngày 16/6/2020,canonical,CV 3889/BKHĐT-TH,Công văn số 3889/BKHĐT-TH ngày 16/6/2020,oilgas:legal:cong_van_so_3889_bkh_t_th_ngay_16_6_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV 3889/BKHĐT-TH,official,CV 3889/BKHĐT-TH,Công văn số 3889/BKHĐT-TH ngày 16/6/2020,oilgas:legal:cong_van_so_3889_bkh_t_th_ngay_16_6_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV3889/BKHĐT-TH,typo,CV 3889/BKHĐT-TH,Công văn số 3889/BKHĐT-TH ngày 16/6/2020,oilgas:legal:cong_van_so_3889_bkh_t_th_ngay_16_6_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Côngvănsố3889/BKHĐT-THngày16/6/2020,typo,CV 3889/BKHĐT-TH,Công văn số 3889/BKHĐT-TH ngày 16/6/2020,oilgas:legal:cong_van_so_3889_bkh_t_th_ngay_16_6_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cong van so 3889/bkhđt-th ngay 16/6/2020,typo,CV 3889/BKHĐT-TH,Công văn số 3889/BKHĐT-TH ngày 16/6/2020,oilgas:legal:cong_van_so_3889_bkh_t_th_ngay_16_6_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cv 3889/bkhđt-th,typo,CV 3889/BKHĐT-TH,Công văn số 3889/BKHĐT-TH ngày 16/6/2020,oilgas:legal:cong_van_so_3889_bkh_t_th_ngay_16_6_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Công văn số 4880/BCT-DKT ngày 06/7/2020,canonical,CV 4880/BCT-DKT,Công văn số 4880/BCT-DKT ngày 06/7/2020,oilgas:legal:cong_van_so_4880_bct_dkt_ngay_06_7_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV 4880/BCT-DKT,official,CV 4880/BCT-DKT,Công văn số 4880/BCT-DKT ngày 06/7/2020,oilgas:legal:cong_van_so_4880_bct_dkt_ngay_06_7_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV4880/BCT-DKT,typo,CV 4880/BCT-DKT,Công văn số 4880/BCT-DKT ngày 06/7/2020,oilgas:legal:cong_van_so_4880_bct_dkt_ngay_06_7_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Côngvănsố4880/BCT-DKTngày06/7/2020,typo,CV 4880/BCT-DKT,Công văn số 4880/BCT-DKT ngày 06/7/2020,oilgas:legal:cong_van_so_4880_bct_dkt_ngay_06_7_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cong van so 4880/bct-dkt ngay 06/7/2020,typo,CV 4880/BCT-DKT,Công văn số 4880/BCT-DKT ngày 06/7/2020,oilgas:legal:cong_van_so_4880_bct_dkt_ngay_06_7_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
cv 4880/bct-dkt,typo,CV 4880/BCT-DKT,Công văn số 4880/BCT-DKT ngày 06/7/2020,oilgas:legal:cong_van_so_4880_bct_dkt_ngay_06_7_2020,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
Công văn số 50/TTg-ĐMDN ngày 06/7/2017,canonical,CV 50/TTg-ĐMDN,Công văn số 50/TTg-ĐMDN ngày 06/7/2017,oilgas:legal:cong_van_so_50_ttg_mdn_ngay_06_7_2017,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
CV 50/TTg-ĐMDN,official,CV 50/TTg-ĐMDN,Công văn số 50/TTg-ĐMDN ngày 06/7/2017,oilgas:legal:cong_van_so_50_ttg_mdn_ngay_06_7_2017,legal_document,REGULATOR,,legal,ENERGY,contains,TRUE
